longitude,latitude,elevation_m
-98.65,34.48,593.6
-98.57,34.48,564.6
-98.49,34.48,536.0
-98.41,34.48,509.6
-98.33,34.48,485.0
-98.25,34.48,458.0
-98.17,34.48,429.7
-98.09,34.48,402.0
-98.01,34.48,379.7
-97.93,34.48,361.6
-97.85,34.48,348.6
-97.77,34.48,336.6
-97.69,34.48,323.9
-97.61,34.48,312.5
-97.53,34.48,299.9
-97.45,34.48,288.8
-97.37,34.48,277.4
-97.29,34.48,267.9
-97.21,34.48,261.3
-97.13,34.48,247.2
-97.05,34.48,229.7
-96.97,34.48,215.2
-96.89,34.48,203.1
-96.81,34.48,193.4
-96.73,34.48,180.4
-96.65,34.48,169.6
-96.57,34.48,161.9
-96.49,34.48,154.8
-96.41,34.48,142.7
-96.33,34.48,128.7
-96.25,34.48,121.9
-96.17,34.48,117.8
-96.09,34.48,111.2
-96.01,34.48,102.7
-95.93,34.48,98.3
-102.97,34.56,948.3
-102.89,34.56,966.3
-102.81,34.56,984.7
-102.73,34.56,1002.8
-102.65,34.56,1016.2
-102.57,34.56,1031.7
-102.49,34.56,1046.6
-102.41,34.56,1057.3
-102.33,34.56,1068.5
-102.25,34.56,1079.1
-102.17,34.56,1090.3
-102.09,34.56,1099.3
-102.01,34.56,1101.5
-101.93,34.56,1105.8
-101.85,34.56,1109.6
-101.77,34.56,1111.0
-101.69,34.56,1116.1
-101.61,34.56,1115.3
-101.53,34.56,1114.3
-101.45,34.56,1110.1
-101.37,34.56,1097.0
-101.29,34.56,1082.9
-101.21,34.56,1064.8
-101.13,34.56,1039.6
-101.05,34.56,1007.3
-100.97,34.56,968.9
-100.89,34.56,928.9
-100.81,34.56,892.6
-100.73,34.56,853.9
-100.65,34.56,817.1
-100.57,34.56,789.2
-100.49,34.56,771.9
-100.41,34.56,769.6
-100.33,34.56,772.4
-100.25,34.56,778.6
-100.17,34.56,791.3
-100.09,34.56,802.3
-100.01,34.56,811.2
-99.93,34.56,822.9
-99.85,34.56,829.5
-99.77,34.56,830.7
-99.69,34.56,826.3
-99.61,34.56,815.2
-99.53,34.56,802.8
-99.45,34.56,785.1
-99.37,34.56,765.4
-99.29,34.56,748.9
-99.21,34.56,727.5
-99.13,34.56,705.2
-99.05,34.56,681.8
-98.97,34.56,660.2
-98.89,34.56,640.6
-98.81,34.56,623.2
-98.73,34.56,599.1
-98.65,34.56,570.6
-98.57,34.56,543.9
-98.49,34.56,519.0
-98.41,34.56,493.0
-98.33,34.56,464.9
-98.25,34.56,437.6
-98.17,34.56,411.6
-98.09,34.56,387.1
-98.01,34.56,364.0
-97.93,34.56,347.4
-97.85,34.56,335.1
-97.77,34.56,324.2
-97.69,34.56,311.6
-97.61,34.56,300.2
-97.53,34.56,290.2
-97.45,34.56,279.0
-97.37,34.56,268.1
-97.29,34.56,259.4
-97.21,34.56,250.0
-97.13,34.56,236.1
-97.05,34.56,222.3
-96.97,34.56,206.5
-96.89,34.56,192.3
-96.81,34.56,186.1
-96.73,34.56,176.5
-96.65,34.56,163.6
-96.57,34.56,152.4
-96.49,34.56,145.0
-96.41,34.56,135.1
-96.33,34.56,125.0
-96.25,34.56,118.2
-96.17,34.56,111.4
-96.09,34.56,105.2
-102.97,34.64,923.3
-102.89,34.64,941.7
-102.81,34.64,958.3
-102.73,34.64,975.4
-102.65,34.64,989.4
-102.57,34.64,1004.1
-102.49,34.64,1016.5
-102.41,34.64,1026.6
-102.33,34.64,1037.3
-102.25,34.64,1048.4
-102.17,34.64,1059.3
-102.09,34.64,1068.1
-102.01,34.64,1069.3
-101.93,34.64,1075.1
-101.85,34.64,1079.3
-101.77,34.64,1077.9
-101.69,34.64,1081.4
-101.61,34.64,1080.0
-101.53,34.64,1079.4
-101.45,34.64,1074.6
-101.37,34.64,1060.4
-101.29,34.64,1048.0
-101.21,34.64,1029.7
-101.13,34.64,1003.6
-101.05,34.64,973.2
-100.97,34.64,938.4
-100.89,34.64,896.2
-100.81,34.64,859.0
-100.73,34.64,824.1
-100.65,34.64,788.4
-100.57,34.64,762.9
-100.49,34.64,746.3
-100.41,34.64,739.0
-100.33,34.64,740.4
-100.25,34.64,748.5
-100.17,34.64,758.0
-100.09,34.64,769.1
-100.01,34.64,779.1
-99.93,34.64,789.5
-99.85,34.64,798.7
-99.77,34.64,798.3
-99.69,34.64,791.0
-99.61,34.64,784.2
-99.53,34.64,773.2
-99.45,34.64,753.7
-99.37,34.64,733.8
-99.29,34.64,717.3
-99.21,34.64,697.9
-99.13,34.64,678.4
-99.05,34.64,657.5
-98.97,34.64,636.7
-98.89,34.64,619.9
-98.81,34.64,600.5
-98.73,34.64,574.0
-98.65,34.64,549.3
-98.57,34.64,525.0
-98.49,34.64,499.5
-98.41,34.64,474.0
-98.33,34.64,445.1
-98.25,34.64,416.5
-98.17,34.64,394.4
-98.09,34.64,375.0
-98.01,34.64,351.8
-97.93,34.64,332.1
-97.85,34.64,319.3
-97.77,34.64,309.5
-97.69,34.64,299.9
-97.61,34.64,290.6
-97.53,34.64,279.6
-97.45,34.64,268.1
-97.37,34.64,259.2
-97.29,34.64,250.1
-97.21,34.64,234.4
-97.13,34.64,221.9
-97.05,34.64,211.8
-96.97,34.64,196.8
-96.89,34.64,183.4
-96.81,34.64,178.4
-96.73,34.64,169.9
-96.65,34.64,157.3
-96.57,34.64,144.9
-96.49,34.64,136.2
-96.41,34.64,129.6
-96.33,34.64,122.0
-96.25,34.64,113.3
-102.97,34.72,897.1
-102.89,34.72,915.0
-102.81,34.72,931.7
-102.73,34.72,946.2
-102.65,34.72,958.8
-102.57,34.72,972.0
-102.49,34.72,985.5
-102.41,34.72,997.9
-102.33,34.72,1007.2
-102.25,34.72,1016.1
-102.17,34.72,1027.0
-102.09,34.72,1035.1
-102.01,34.72,1035.9
-101.93,34.72,1040.6
-101.85,34.72,1045.1
-101.77,34.72,1045.2
-101.69,34.72,1047.6
-101.61,34.72,1046.2
-101.53,34.72,1042.8
-101.45,34.72,1036.6
-101.37,34.72,1026.0
-101.29,34.72,1014.1
-101.21,34.72,994.1
-101.13,34.72,969.6
-101.05,34.72,939.7
-100.97,34.72,902.8
-100.89,34.72,862.0
-100.81,34.72,824.8
-100.73,34.72,789.1
-100.65,34.72,754.3
-100.57,34.72,729.5
-100.49,34.72,715.6
-100.41,34.72,707.8
-100.33,34.72,708.7
-100.25,34.72,716.9
-100.17,34.72,725.9
-100.09,34.72,737.4
-100.01,34.72,747.5
-99.93,34.72,755.9
-99.85,34.72,764.5
-99.77,34.72,765.2
-99.69,34.72,758.9
-99.61,34.72,754.5
-99.53,34.72,743.9
-99.45,34.72,722.8
-99.37,34.72,704.3
-99.29,34.72,687.9
-99.21,34.72,668.6
-99.13,34.72,649.5
-99.05,34.72,628.6
-98.97,34.72,609.8
-98.89,34.72,592.4
-98.81,34.72,568.6
-98.73,34.72,544.4
-98.65,34.72,525.9
-98.57,34.72,503.3
-98.49,34.72,478.3
-98.41,34.72,453.9
-98.33,34.72,425.5
-98.25,34.72,397.2
-98.17,34.72,375.6
-98.09,34.72,356.8
-98.01,34.72,338.2
-97.93,34.72,319.6
-97.85,34.72,306.1
-97.77,34.72,293.9
-97.69,34.72,284.0
-97.61,34.72,276.2
-97.53,34.72,267.1
-97.45,34.72,257.9
-97.37,34.72,249.2
-97.29,34.72,236.6
-97.21,34.72,220.5
-97.13,34.72,209.8
-97.05,34.72,197.2
-96.97,34.72,185.9
-96.89,34.72,176.3
-96.81,34.72,169.8
-96.73,34.72,158.4
-96.65,34.72,146.5
-96.57,34.72,137.3
-96.49,34.72,129.9
-96.41,34.72,124.0
-102.97,34.8,871.9
-102.89,34.8,887.1
-102.81,34.8,903.8
-102.73,34.8,916.6
-102.65,34.8,929.4
-102.57,34.8,941.3
-102.49,34.8,953.7
-102.41,34.8,966.0
-102.33,34.8,976.0
-102.25,34.8,982.6
-102.17,34.8,992.2
-102.09,34.8,998.8
-102.01,34.8,1000.0
-101.93,34.8,1004.2
-101.85,34.8,1009.2
-101.77,34.8,1011.3
-101.69,34.8,1014.8
-101.61,34.8,1014.6
-101.53,34.8,1008.8
-101.45,34.8,1000.3
-101.37,34.8,992.0
-101.29,34.8,978.9
-101.21,34.8,957.4
-101.13,34.8,933.8
-101.05,34.8,903.5
-100.97,34.8,866.1
-100.89,34.8,830.1
-100.81,34.8,795.4
-100.73,34.8,757.6
-100.65,34.8,724.9
-100.57,34.8,703.6
-100.49,34.8,690.0
-100.41,34.8,680.4
-100.33,34.8,679.8
-100.25,34.8,685.1
-100.17,34.8,694.3
-100.09,34.8,708.3
-100.01,34.8,717.4
-99.93,34.8,724.5
-99.85,34.8,732.4
-99.77,34.8,733.9
-99.69,34.8,728.9
-99.61,34.8,725.1
-99.53,34.8,713.2
-99.45,34.8,692.9
-99.37,34.8,675.2
-99.29,34.8,659.1
-99.21,34.8,640.6
-99.13,34.8,621.6
-99.05,34.8,602.6
-98.97,34.8,582.7
-98.89,34.8,561.8
-98.81,34.8,539.6
-98.73,34.8,519.2
-98.65,34.8,500.3
-98.57,34.8,478.5
-98.49,34.8,454.7
-98.41,34.8,431.3
-98.33,34.8,405.7
-98.25,34.8,379.7
-98.17,34.8,356.8
-98.09,34.8,335.5
-98.01,34.8,319.7
-97.93,34.8,306.6
-97.85,34.8,294.2
-97.77,34.8,279.8
-97.69,34.8,269.8
-97.61,34.8,261.7
-97.53,34.8,252.4
-97.45,34.8,246.2
-97.37,34.8,238.0
-97.29,34.8,221.8
-97.21,34.8,207.2
-97.13,34.8,195.3
-97.05,34.8,180.2
-96.97,34.8,172.0
-96.89,34.8,167.2
-96.81,34.8,161.1
-96.73,34.8,151.0
-96.65,34.8,139.0
-96.57,34.8,127.9
-102.97,34.88,842.1
-102.89,34.88,857.2
-102.81,34.88,874.6
-102.73,34.88,884.7
-102.65,34.88,897.1
-102.57,34.88,910.5
-102.49,34.88,921.4
-102.41,34.88,932.5
-102.33,34.88,945.1
-102.25,34.88,953.0
-102.17,34.88,958.2
-102.09,34.88,960.6
-102.01,34.88,964.3
-101.93,34.88,971.7
-101.85,34.88,976.5
-101.77,34.88,976.6
-101.69,34.88,977.6
-101.61,34.88,979.2
-101.53,34.88,973.9
-101.45,34.88,965.9
-101.37,34.88,956.8
-101.29,34.88,942.8
-101.21,34.88,923.3
-101.13,34.88,900.1
-101.05,34.88,871.2
-100.97,34.88,836.2
-100.89,34.88,801.2
-100.81,34.88,764.0
-100.73,34.88,728.8
-100.65,34.88,700.8
-100.57,34.88,677.9
-100.49,34.88,659.9
-100.41,34.88,648.3
-100.33,34.88,647.3
-100.25,34.88,653.0
-100.17,34.88,663.1
-100.09,34.88,676.5
-100.01,34.88,684.1
-99.93,34.88,689.3
-99.85,34.88,697.6
-99.77,34.88,700.4
-99.69,34.88,698.3
-99.61,34.88,694.8
-99.53,34.88,681.4
-99.45,34.88,663.9
-99.37,34.88,646.7
-99.29,34.88,630.2
-99.21,34.88,612.1
-99.13,34.88,592.2
-99.05,34.88,575.2
-98.97,34.88,554.2
-98.89,34.88,534.0
-98.81,34.88,516.0
-98.73,34.88,498.3
-98.65,34.88,477.5
-98.57,34.88,455.6
-98.49,34.88,430.1
-98.41,34.88,408.0
-98.33,34.88,388.9
-98.25,34.88,366.2
-98.17,34.88,342.4
-98.09,34.88,320.7
-98.01,34.88,303.7
-97.93,34.88,289.7
-97.85,34.88,277.3
-97.77,34.88,264.5
-97.69,34.88,256.0
-97.61,34.88,251.0
-97.53,34.88,241.3
-97.45,34.88,232.1
-97.37,34.88,221.7
-97.29,34.88,206.2
-97.21,34.88,195.0
-97.13,34.88,185.6
-97.05,34.88,173.1
-96.97,34.88,163.8
-96.89,34.88,157.1
-96.81,34.88,149.7
-96.73,34.88,140.2
-102.97,34.96,814.0
-102.89,34.96,826.5
-102.81,34.96,841.1
-102.73,34.96,851.3
-102.65,34.96,863.2
-102.57,34.96,875.6
-102.49,34.96,885.3
-102.41,34.96,897.4
-102.33,34.96,910.6
-102.25,34.96,918.7
-102.17,34.96,925.3
-102.09,34.96,928.6
-102.01,34.96,931.7
-101.93,34.96,936.9
-101.85,34.96,941.9
-101.77,34.96,943.4
-101.69,34.96,940.5
-101.61,34.96,941.0
-101.53,34.96,938.2
-101.45,34.96,931.1
-101.37,34.96,919.9
-101.29,34.96,903.9
-101.21,34.96,889.2
-101.13,34.96,869.7
-101.05,34.96,838.7
-100.97,34.96,802.1
-100.89,34.96,766.0
-100.81,34.96,729.8
-100.73,34.96,699.7
-100.65,34.96,670.8
-100.57,34.96,645.0
-100.49,34.96,626.0
-100.41,34.96,617.9
-100.33,34.96,617.4
-100.25,34.96,622.6
-100.17,34.96,632.2
-100.09,34.96,645.2
-100.01,34.96,652.6
-99.93,34.96,660.3
-99.85,34.96,668.1
-99.77,34.96,668.9
-99.69,34.96,666.2
-99.61,34.96,659.5
-99.53,34.96,648.8
-99.45,34.96,634.8
-99.37,34.96,615.7
-99.29,34.96,598.0
-99.21,34.96,582.3
-99.13,34.96,563.3
-99.05,34.96,544.1
-98.97,34.96,523.9
-98.89,34.96,506.1
-98.81,34.96,488.6
-98.73,34.96,474.1
-98.65,34.96,455.4
-98.57,34.96,433.0
-98.49,34.96,408.4
-98.41,34.96,386.9
-98.33,34.96,369.9
-98.25,34.96,352.6
-98.17,34.96,330.8
-98.09,34.96,308.3
-98.01,34.96,290.3
-97.93,34.96,274.6
-97.85,34.96,261.4
-97.77,34.96,252.6
-97.69,34.96,245.9
-97.61,34.96,238.4
-97.53,34.96,227.2
-97.45,34.96,215.2
-97.37,34.96,204.7
-97.29,34.96,193.4
-97.21,34.96,185.4
-97.13,34.96,177.5
-97.05,34.96,165.2
-96.97,34.96,156.9
-96.89,34.96,150.0
-102.97,35.04,787.5
-102.89,35.04,796.4
-102.81,35.04,807.5
-102.73,35.04,820.0
-102.65,35.04,830.7
-102.57,35.04,840.4
-102.49,35.04,851.5
-102.41,35.04,862.0
-102.33,35.04,872.6
-102.25,35.04,880.7
-102.17,35.04,890.0
-102.09,35.04,895.2
-102.01,35.04,896.3
-101.93,35.04,900.2
-101.85,35.04,905.7
-101.77,35.04,908.6
-101.69,35.04,905.8
-101.61,35.04,903.8
-101.53,35.04,899.9
-101.45,35.04,891.9
-101.37,35.04,881.4
-101.29,35.04,863.7
-101.21,35.04,849.0
-101.13,35.04,830.9
-101.05,35.04,801.4
-100.97,35.04,766.3
-100.89,35.04,732.5
-100.81,35.04,699.2
-100.73,35.04,668.1
-100.65,35.04,635.8
-100.57,35.04,607.6
-100.49,35.04,588.6
-100.41,35.04,586.0
-100.33,35.04,588.2
-100.25,35.04,592.4
-100.17,35.04,599.8
-100.09,35.04,613.3
-100.01,35.04,624.8
-99.93,35.04,631.9
-99.85,35.04,635.5
-99.77,35.04,636.6
-99.69,35.04,631.1
-99.61,35.04,623.1
-99.53,35.04,616.0
-99.45,35.04,604.3
-99.37,35.04,584.6
-99.29,35.04,567.5
-99.21,35.04,554.9
-99.13,35.04,537.3
-99.05,35.04,516.6
-98.97,35.04,496.1
-98.89,35.04,478.6
-98.81,35.04,462.1
-98.73,35.04,448.1
-98.65,35.04,430.7
-98.57,35.04,410.6
-98.49,35.04,388.4
-98.41,35.04,367.6
-98.33,35.04,350.4
-98.25,35.04,333.8
-98.17,35.04,313.8
-98.09,35.04,292.6
-98.01,35.04,274.4
-97.93,35.04,258.3
-97.85,35.04,244.2
-97.77,35.04,234.9
-97.69,35.04,230.9
-97.61,35.04,222.7
-97.53,35.04,210.8
-97.45,35.04,203.1
-97.37,35.04,196.5
-97.29,35.04,184.5
-97.21,35.04,173.1
-97.13,35.04,161.7
-102.97,35.12,754.6
-102.89,35.12,765.4
-102.81,35.12,775.8
-102.73,35.12,788.3
-102.65,35.12,797.4
-102.57,35.12,806.7
-102.49,35.12,817.9
-102.41,35.12,826.7
-102.33,35.12,839.0
-102.25,35.12,848.6
-102.17,35.12,854.9
-102.09,35.12,859.3
-102.01,35.12,859.4
-101.93,35.12,862.1
-101.85,35.12,867.7
-101.77,35.12,872.3
-101.69,35.12,868.0
-101.61,35.12,863.9
-101.53,35.12,857.7
-101.45,35.12,850.9
-101.37,35.12,843.8
-101.29,35.12,827.1
-101.21,35.12,811.0
-101.13,35.12,790.4
-101.05,35.12,763.3
-100.97,35.12,731.8
-100.89,35.12,700.6
-100.81,35.12,667.3
-100.73,35.12,632.6
-100.65,35.12,602.9
-100.57,35.12,577.8
-100.49,35.12,558.6
-100.41,35.12,553.6
-100.33,35.12,557.3
-100.25,35.12,563.7
-100.17,35.12,573.0
-100.09,35.12,585.9
-100.01,35.12,595.6
-99.93,35.12,601.1
-99.85,35.12,603.0
-99.77,35.12,605.0
-99.69,35.12,599.9
-99.61,35.12,591.4
-99.53,35.12,586.3
-99.45,35.12,576.0
-99.37,35.12,557.2
-99.29,35.12,542.0
-99.21,35.12,527.0
-99.13,35.12,509.2
-99.05,35.12,492.2
-98.97,35.12,473.6
-98.89,35.12,456.8
-98.81,35.12,441.0
-98.73,35.12,426.8
-98.65,35.12,408.7
-98.57,35.12,388.2
-98.49,35.12,367.5
-98.41,35.12,351.5
-98.33,35.12,336.1
-98.25,35.12,315.1
-98.17,35.12,297.8
-98.09,35.12,280.2
-98.01,35.12,262.7
-97.93,35.12,246.0
-97.85,35.12,232.2
-97.77,35.12,221.9
-97.69,35.12,215.3
-97.61,35.12,207.7
-97.53,35.12,200.7
-97.45,35.12,196.4
-97.37,35.12,187.0
-97.29,35.12,173.9
-102.97,35.2,719.2
-102.89,35.2,731.1
-102.81,35.2,744.5
-102.73,35.2,758.0
-102.65,35.2,765.4
-102.57,35.2,774.5
-102.49,35.2,786.6
-102.41,35.2,797.3
-102.33,35.2,805.3
-102.25,35.2,810.5
-102.17,35.2,816.6
-102.09,35.2,821.9
-102.01,35.2,824.4
-101.93,35.2,828.4
-101.85,35.2,834.0
-101.77,35.2,834.4
-101.69,35.2,827.6
-101.61,35.2,826.5
-101.53,35.2,822.4
-101.45,35.2,816.9
-101.37,35.2,810.4
-101.29,35.2,793.4
-101.21,35.2,774.0
-101.13,35.2,753.0
-101.05,35.2,727.5
-100.97,35.2,699.6
-100.89,35.2,669.0
-100.81,35.2,633.5
-100.73,35.2,598.3
-100.65,35.2,572.1
-100.57,35.2,552.3
-100.49,35.2,537.0
-100.41,35.2,526.2
-100.33,35.2,527.0
-100.25,35.2,534.3
-100.17,35.2,546.7
-100.09,35.2,557.0
-100.01,35.2,563.2
-99.93,35.2,571.1
-99.85,35.2,573.9
-99.77,35.2,573.4
-99.69,35.2,570.5
-99.61,35.2,563.5
-99.53,35.2,554.6
-99.45,35.2,540.1
-99.37,35.2,524.3
-99.29,35.2,513.5
-99.21,35.2,500.3
-99.13,35.2,483.2
-99.05,35.2,467.7
-98.97,35.2,451.0
-98.89,35.2,435.4
-98.81,35.2,418.6
-98.73,35.2,403.2
-98.65,35.2,386.4
-98.57,35.2,367.9
-98.49,35.2,347.6
-98.41,35.2,332.4
-98.33,35.2,318.5
-98.25,35.2,298.6
-98.17,35.2,281.6
-98.09,35.2,265.7
-98.01,35.2,250.7
-97.93,35.2,234.8
-97.85,35.2,223.5
-97.77,35.2,214.9
-97.69,35.2,206.0
-97.61,35.2,195.6
-97.53,35.2,189.1
-97.45,35.2,184.4
-102.97,35.28,685.1
-102.89,35.28,698.5
-102.81,35.28,713.5
-102.73,35.28,726.5
-102.65,35.28,735.1
-102.57,35.28,744.4
-102.49,35.28,755.9
-102.41,35.28,767.9
-102.33,35.28,772.8
-102.25,35.28,774.6
-102.17,35.28,778.6
-102.09,35.28,785.4
-102.01,35.28,792.6
-101.93,35.28,796.5
-101.85,35.28,798.3
-101.77,35.28,796.1
-101.69,35.28,791.3
-101.61,35.28,790.9
-101.53,35.28,786.7
-101.45,35.28,782.1
-101.37,35.28,776.0
-101.29,35.28,759.1
-101.21,35.28,736.6
-101.13,35.28,714.6
-101.05,35.28,692.8
-100.97,35.28,667.8
-100.89,35.28,635.6
-100.81,35.28,601.5
-100.73,35.28,568.1
-100.65,35.28,539.9
-100.57,35.28,521.9
-100.49,35.28,512.9
-100.41,35.28,499.6
-100.33,35.28,497.3
-100.25,35.28,505.2
-100.17,35.28,517.0
-100.09,35.28,525.4
-100.01,35.28,532.4
-99.93,35.28,540.7
-99.85,35.28,544.5
-99.77,35.28,542.1
-99.69,35.28,538.9
-99.61,35.28,531.2
-99.53,35.28,522.7
-99.45,35.28,510.9
-99.37,35.28,497.6
-99.29,35.28,485.7
-99.21,35.28,472.3
-99.13,35.28,455.6
-99.05,35.28,440.5
-98.97,35.28,425.7
-98.89,35.28,411.7
-98.81,35.28,395.1
-98.73,35.28,378.5
-98.65,35.28,364.0
-98.57,35.28,347.9
-98.49,35.28,329.4
-98.41,35.28,313.0
-98.33,35.28,296.2
-98.25,35.28,280.7
-98.17,35.28,265.0
-98.09,35.28,249.0
-98.01,35.28,234.9
-97.93,35.28,219.2
-97.85,35.28,209.2
-97.77,35.28,204.5
-97.69,35.28,197.3
-97.61,35.28,183.4
-102.97,35.36,653.5
-102.89,35.36,669.3
-102.81,35.36,682.1
-102.73,35.36,693.4
-102.65,35.36,703.5
-102.57,35.36,713.4
-102.49,35.36,723.8
-102.41,35.36,732.2
-102.33,35.36,738.1
-102.25,35.36,741.8
-102.17,35.36,743.7
-102.09,35.36,748.6
-102.01,35.36,757.8
-101.93,35.36,759.3
-101.85,35.36,760.0
-101.77,35.36,762.4
-101.69,35.36,757.2
-101.61,35.36,753.8
-101.53,35.36,750.7
-101.45,35.36,745.2
-101.37,35.36,737.9
-101.29,35.36,722.4
-101.21,35.36,699.1
-101.13,35.36,676.3
-101.05,35.36,659.5
-100.97,35.36,635.9
-100.89,35.36,603.4
-100.81,35.36,570.2
-100.73,35.36,538.8
-100.65,35.36,511.3
-100.57,35.36,494.1
-100.49,35.36,485.0
-100.41,35.36,473.7
-100.33,35.36,468.3
-100.25,35.36,473.7
-100.17,35.36,483.5
-100.09,35.36,492.0
-100.01,35.36,501.6
-99.93,35.36,511.2
-99.85,35.36,515.5
-99.77,35.36,513.5
-99.69,35.36,509.8
-99.61,35.36,501.2
-99.53,35.36,492.6
-99.45,35.36,485.2
-99.37,35.36,476.1
-99.29,35.36,462.0
-99.21,35.36,445.0
-99.13,35.36,427.4
-99.05,35.36,412.9
-98.97,35.36,397.8
-98.89,35.36,385.3
-98.81,35.36,371.1
-98.73,35.36,355.6
-98.65,35.36,343.6
-98.57,35.36,327.6
-98.49,35.36,311.5
-98.41,35.36,294.5
-98.33,35.36,276.7
-98.25,35.36,263.2
-98.17,35.36,247.2
-98.09,35.36,230.1
-98.01,35.36,217.3
-97.93,35.36,204.9
-97.85,35.36,196.7
-97.77,35.36,193.0
-102.97,35.44,627.7
-102.89,35.44,640.3
-102.81,35.44,649.0
-102.73,35.44,659.4
-102.65,35.44,668.6
-102.57,35.44,676.4
-102.49,35.44,686.9
-102.41,35.44,696.4
-102.33,35.44,701.8
-102.25,35.44,702.5
-102.17,35.44,704.1
-102.09,35.44,709.0
-102.01,35.44,717.5
-101.93,35.44,721.4
-101.85,35.44,724.0
-101.77,35.44,727.8
-101.69,35.44,725.2
-101.61,35.44,720.5
-101.53,35.44,715.6
-101.45,35.44,706.8
-101.37,35.44,698.1
-101.29,35.44,684.2
-101.21,35.44,662.4
-101.13,35.44,640.6
-101.05,35.44,623.8
-100.97,35.44,599.7
-100.89,35.44,568.9
-100.81,35.44,535.1
-100.73,35.44,507.8
-100.65,35.44,483.6
-100.57,35.44,463.7
-100.49,35.44,453.1
-100.41,35.44,446.1
-100.33,35.44,440.9
-100.25,35.44,446.0
-100.17,35.44,457.1
-100.09,35.44,464.8
-100.01,35.44,472.2
-99.93,35.44,481.2
-99.85,35.44,485.4
-99.77,35.44,485.4
-99.69,35.44,482.4
-99.61,35.44,475.3
-99.53,35.44,464.3
-99.45,35.44,457.2
-99.37,35.44,450.8
-99.29,35.44,437.8
-99.21,35.44,422.5
-99.13,35.44,406.5
-99.05,35.44,390.2
-98.97,35.44,375.0
-98.89,35.44,363.3
-98.81,35.44,348.3
-98.73,35.44,329.6
-98.65,35.44,317.5
-98.57,35.44,308.6
-98.49,35.44,294.9
-98.41,35.44,277.4
-98.33,35.44,260.9
-98.25,35.44,247.6
-98.17,35.44,232.3
-98.09,35.44,216.9
-98.01,35.44,202.7
-97.93,35.44,190.9
-102.97,35.52,599.8
-102.89,35.52,608.2
-102.81,35.52,616.4
-102.73,35.52,628.0
-102.65,35.52,635.8
-102.57,35.52,642.8
-102.49,35.52,651.6
-102.41,35.52,660.7
-102.33,35.52,662.8
-102.25,35.52,662.4
-102.17,35.52,666.5
-102.09,35.52,672.6
-102.01,35.52,680.4
-101.93,35.52,685.3
-101.85,35.52,687.1
-101.77,35.52,690.3
-101.69,35.52,689.3
-101.61,35.52,681.9
-101.53,35.52,674.3
-101.45,35.52,667.3
-101.37,35.52,660.1
-101.29,35.52,648.3
-101.21,35.52,629.1
-101.13,35.52,609.7
-101.05,35.52,592.6
-100.97,35.52,567.2
-100.89,35.52,537.6
-100.81,35.52,503.2
-100.73,35.52,476.3
-100.65,35.52,455.7
-100.57,35.52,436.7
-100.49,35.52,423.6
-100.41,35.52,419.2
-100.33,35.52,416.6
-100.25,35.52,421.3
-100.17,35.52,431.5
-100.09,35.52,439.2
-100.01,35.52,445.4
-99.93,35.52,455.0
-99.85,35.52,458.7
-99.77,35.52,457.1
-99.69,35.52,454.5
-99.61,35.52,448.8
-99.53,35.52,438.3
-99.45,35.52,430.1
-99.37,35.52,420.8
-99.29,35.52,408.9
-99.21,35.52,397.6
-99.13,35.52,385.1
-99.05,35.52,366.8
-98.97,35.52,351.8
-98.89,35.52,341.5
-98.81,35.52,327.9
-98.73,35.52,309.7
-98.65,35.52,297.2
-98.57,35.52,288.0
-98.49,35.52,274.7
-98.41,35.52,260.9
-98.33,35.52,247.1
-98.25,35.52,232.8
-98.17,35.52,218.2
-98.09,35.52,207.5
-102.97,35.6,571.3
-102.89,35.6,581.7
-102.81,35.6,586.5
-102.73,35.6,595.9
-102.65,35.6,603.5
-102.57,35.6,610.8
-102.49,35.6,618.5
-102.41,35.6,623.1
-102.33,35.6,624.9
-102.25,35.6,627.6
-102.17,35.6,634.2
-102.09,35.6,641.9
-102.01,35.6,646.2
-101.93,35.6,647.0
-101.85,35.6,650.6
-101.77,35.6,654.5
-101.69,35.6,651.6
-101.61,35.6,643.9
-101.53,35.6,636.5
-101.45,35.6,631.0
-101.37,35.6,624.9
-101.29,35.6,615.5
-101.21,35.6,599.6
-101.13,35.6,578.0
-101.05,35.6,558.2
-100.97,35.6,534.4
-100.89,35.6,506.1
-100.81,35.6,472.5
-100.73,35.6,446.4
-100.65,35.6,430.2
-100.57,35.6,412.7
-100.49,35.6,397.7
-100.41,35.6,392.9
-100.33,35.6,394.8
-100.25,35.6,395.6
-100.17,35.6,400.9
-100.09,35.6,409.4
-100.01,35.6,418.8
-99.93,35.6,429.6
-99.85,35.6,434.3
-99.77,35.6,431.8
-99.69,35.6,427.4
-99.61,35.6,422.9
-99.53,35.6,413.4
-99.45,35.6,402.5
-99.37,35.6,392.5
-99.29,35.6,382.7
-99.21,35.6,373.2
-99.13,35.6,362.3
-99.05,35.6,345.5
-98.97,35.6,330.1
-98.89,35.6,318.7
-98.81,35.6,306.2
-98.73,35.6,292.5
-98.65,35.6,281.3
-98.57,35.6,267.2
-98.49,35.6,252.3
-98.41,35.6,242.2
-98.33,35.6,230.4
-98.25,35.6,215.0
-102.97,35.68,538.5
-102.89,35.68,549.6
-102.81,35.68,554.6
-102.73,35.68,563.9
-102.65,35.68,573.3
-102.57,35.68,580.5
-102.49,35.68,587.2
-102.41,35.68,590.1
